article_id,title,company_name_raw,company_key,company_matched,company_match_method,company_match_score,published_date_raw,published_date_clean,date_status,pub_year,pub_quarter,pub_month,category_raw,category_std,revenue_raw,arr_usd,arr_status,currency_detected,summary,url,author,word_count,_source_row_number,_source_file,_loaded_at
ART0259,Microsoft Announces Breakthrough in Large Language Models,Microsoft,Microsoft,True,exact,100.0,2022-01-08,2022-01-08,parsed,2022,1,1,Cybersecurity,SECURITY,"$61,000,000,000",61000000000,parsed,USD,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/259,Jane Doe,835.0,259,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0260,Cloudflare Raises Series D Funding Round,Cloudflare,Cloudflare,True,exact,100.0,"September 23, 2021",2021-09-23,parsed,2021,3,9,InfoSec,SECURITY,N/A,,missing,,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/260,Sam Wilson,2325.0,260,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0261,Anthropic Expands into European Market,Anthropic,Anthropic,True,exact,100.0,"June 19, 2022",2022-06-19,parsed,2022,2,6,Financial Technology,FINTECH,$130.0M,130000000,parsed,USD,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/261,Alex Johnson,2195.0,261,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0262,Confluent Reports Record Revenue Growth,Confluent,Confluent,True,exact,100.0,2023-02-07,2023-02-07,parsed,2023,1,2,Big Data,DATA_ANALYTICS,"¥118,500,000,000",790000000,parsed,JPY,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/262,John Smith,642.0,262,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0263,MongoDB Faces Regulatory Scrutiny,MongoDB,MongoDB,True,exact,100.0,2022-11-24T00:00:00Z,2022-11-24,parsed,2022,4,11,Cloud Computing,CLOUD,$1.380B,1380000000,parsed,USD,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/263,Jane Doe,,263,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0264,Google DeepMind Achieves Profitability Milestone,Google DeepMind,Google DeepMind,True,exact,100.0,06/10/2022,2022-06-10,parsed,2022,2,6,Cloud Computing,CLOUD,"£480,314,961",610000000,parsed,GBP,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/264,Sam Wilson,1631.0,264,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0265,MongoDB Partners with Major Enterprise Client,MongoDB,MongoDB,True,exact,100.0,26 Jan 2020,2020-01-26,parsed,2020,1,1,Enterprise Software,SOFTWARE,N/A,,missing,,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/265,,910.0,265,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0266,Meta AI Faces Regulatory Scrutiny,Meta AI,Meta AI,True,exact,100.0,25-07-2020,2020-07-25,parsed,2020,3,7,Software,SOFTWARE,,,missing,,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/266,Jane Doe,1089.0,266,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0267,DataRobot Faces Regulatory Scrutiny,DataRobot,DataRobot,True,exact,100.0,26 Oct 2023,2023-10-26,parsed,2023,4,10,Big Data,DATA_ANALYTICS,Not disclosed,,not_disclosed,,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/267,John Smith,1741.0,267,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0268,Snowflake Expands into European Market,Snowflake,Snowflake,True,exact,100.0,03 Oct 2022,2022-10-03,parsed,2022,4,10,AI & ML,AI_ML,$2.180 billion,2180000000,parsed,USD,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/268,Sam Wilson,865.0,268,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0269,Tesla Partners with Major Enterprise Client,Tesla,Tesla,True,exact,100.0,"March 08, 2021",2021-03-08,parsed,2021,1,3,InfoSec,SECURITY,$31.000B,31000000000,parsed,USD,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/269,,1055.0,269,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0270,MongoDB Faces Regulatory Scrutiny,MongoDB,MongoDB,True,exact,100.0,02/29/2020,2020-02-29,parsed,2020,1,2,Cloud Services,CLOUD,"¥75,000,000,000",500000000,parsed,JPY,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/270,Alex Johnson,1622.0,270,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0271,Airbnb Partners with Major Enterprise Client,Airbnb,Airbnb,True,exact,100.0,"October 31, 2022",2022-10-31,parsed,2022,4,10,AI & ML,AI_ML,N/A,,missing,,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/271,,1910.0,271,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0272,Amazon Web Services Expands into European Market,Amazon Web Services,Amazon Web Services,True,exact,100.0,2023-11-11,2023-11-11,parsed,2023,4,11,Finance,FINTECH,$95.000B,95000000000,parsed,USD,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/272,Jane Doe,1602.0,272,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0273,Scale AI CEO Discusses Future of AI,Scale AI,Scale AI,True,exact,100.0,2022-11-17,2022-11-17,parsed,2022,4,11,AI/ML,AI_ML,$570.0M,570000000,parsed,USD,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/273,,1751.0,273,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0274,Scale AI Expands into European Market,Scale AI,Scale AI,True,exact,100.0,"May 17, 2022",2022-05-17,parsed,2022,2,5,Analytics,DATA_ANALYTICS,$408.5M - $451.5M,430000000,parsed,USD,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/274,Sam Wilson,530.0,274,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0275,MongoDB Achieves Profitability Milestone,MongoDB,MongoDB,True,exact,100.0,2022-02-05T00:00:00Z,2022-02-05,parsed,2022,1,2,Finance,FINTECH,"€981,818,182",1080000000,parsed,EUR,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/275,,1634.0,275,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0276,Databricks Achieves Profitability Milestone,Databricks,Databricks,True,exact,100.0,27 Dec 2023,2023-12-27,parsed,2023,4,12,Finance,FINTECH,Not disclosed,,not_disclosed,,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/276,Sam Wilson,644.0,276,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0277,Confluent Unveils Next-Generation Platform,Confluent,Confluent,True,exact,100.0,03/17/2023,2023-03-17,parsed,2023,1,3,Data Analytics,DATA_ANALYTICS,$750.5M - $829.5M,790000000,parsed,USD,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/277,Jane Doe,2786.0,277,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0278,Amazon Web Services Expands into European Market,Amazon Web Services,Amazon Web Services,True,exact,100.0,"July 18, 2020",2020-07-18,parsed,2020,3,7,Cloud Computing,CLOUD,$45.500B,45500000000,parsed,USD,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/278,Alex Johnson,1857.0,278,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0279,Airbnb Expands into European Market,Airbnb,Airbnb,True,exact,100.0,14-04-2023,2023-04-14,parsed,2023,2,4,Security,SECURITY,N/A,,missing,,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/279,John Smith,2063.0,279,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0280,MongoDB Expands into European Market,MongoDB,MongoDB,True,exact,100.0,2022-04-26,2022-04-26,parsed,2022,2,4,Cloud Computing,CLOUD,N/A,,missing,,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/280,,831.0,280,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0281,Cloudflare Acquires Competitor for Undisclosed Sum,Cloudflare,Cloudflare,True,exact,100.0,07/16/2023,2023-07-16,parsed,2023,3,7,Data Analytics,DATA_ANALYTICS,Not disclosed,,not_disclosed,,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/281,,2505.0,281,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0282,Google DeepMind Launches New AI-Powered Product,Google DeepMind,Google DeepMind,True,exact,100.0,"June 12, 2023",2023-06-12,parsed,2023,2,6,Cybersecurity,SECURITY,,,missing,,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/282,,2028.0,282,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0283,OpenAI Acquires Competitor for Undisclosed Sum,OpenAI,OpenAI,True,exact,100.0,12/23/2022,2022-12-23,parsed,2022,4,12,AI/ML,AI_ML,Not disclosed,,not_disclosed,,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/283,Jane Doe,2561.0,283,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0284,Confluent Expands into European Market,Confluent,Confluent,True,exact,100.0,2020-12-08,2020-12-08,parsed,2020,4,12,Artificial Intelligence,AI_ML,N/A,,missing,,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/284,Sam Wilson,1271.0,284,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0285,Amazon Web Services CEO Discusses Future of AI,Amazon Web Services,Amazon Web Services,True,exact,100.0,02/09/2020,2020-02-09,parsed,2020,1,2,FinTech,FINTECH,$38.000B,38000000000,parsed,USD,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/285,,653.0,285,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0286,Uber Achieves Profitability Milestone,Uber,Uber,True,exact,100.0,2021-06-07T00:00:00Z,2021-06-07,parsed,2021,2,6,Artificial Intelligence,AI_ML,"$14,500,000,000",14500000000,parsed,USD,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/286,John Smith,2057.0,286,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0287,Meta AI Releases Open Source Framework,Meta AI,Meta AI,True,exact,100.0,"June 01, 2021",2021-06-01,parsed,2021,2,6,Cloud Computing,CLOUD,,,missing,,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/287,,2980.0,287,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0288,Microsoft CEO Discusses Future of AI,Microsoft,Microsoft,True,exact,100.0,2020-08-02T00:00:00Z,2020-08-02,parsed,2020,3,8,AI & ML,AI_ML,N/A,,missing,,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/288,Jane Doe,2642.0,288,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0289,Tesla Acquires Competitor for Undisclosed Sum,Tesla,Tesla,True,exact,100.0,"December 11, 2023",2023-12-11,parsed,2023,4,12,Finance,FINTECH,Not disclosed,,not_disclosed,,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/289,Jane Doe,,289,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0290,Google DeepMind Raises Series D Funding Round,Google DeepMind,Google DeepMind,True,exact,100.0,21 Mar 2023,2023-03-21,parsed,2023,1,3,InfoSec,SECURITY,$0.830 billion,830000000,parsed,USD,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/290,Jane Doe,1712.0,290,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0291,Databricks Partners with Major Enterprise Client,Databricks,Databricks,True,exact,100.0,2020-04-12,2020-04-12,parsed,2020,2,4,Cloud,CLOUD,,,missing,,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/291,John Smith,,291,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0292,Microsoft Achieves Profitability Milestone,Microsoft,Microsoft,True,exact,100.0,08/18/2023,2023-08-18,parsed,2023,3,8,Data Analytics,DATA_ANALYTICS,"€68,909,090,909",75800000000,parsed,EUR,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/292,John Smith,2369.0,292,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0293,Databricks CEO Discusses Future of AI,Databricks,Databricks,True,exact,100.0,"November 13, 2023",2023-11-13,parsed,2023,4,11,Cybersecurity,SECURITY,"$2,400,000,000",2400000000,parsed,USD,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/293,John Smith,2919.0,293,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0294,Cloudflare Faces Regulatory Scrutiny,Cloudflare,Cloudflare,True,exact,100.0,"October 21, 2023",2023-10-21,parsed,2023,4,10,Cloud,CLOUD,$1350.0 million,1350000000,parsed,USD,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/294,Sam Wilson,2184.0,294,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0295,Palantir Announces Breakthrough in Large Language Models,Palantir,Palantir,True,exact,100.0,09-05-2020,2020-09-05,parsed,2020,3,9,Data Analytics,DATA_ANALYTICS,"£850,393,701",1080000000,parsed,GBP,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/295,,1916.0,295,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0296,Scale AI CEO Discusses Future of AI,Scale AI,Scale AI,True,exact,100.0,2020-10-31T00:00:00Z,2020-10-31,parsed,2020,4,10,Artificial Intelligence,AI_ML,,,missing,,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/296,John Smith,1813.0,296,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0297,NVIDIA Acquires Competitor for Undisclosed Sum,NVIDIA,NVIDIA,True,exact,100.0,2021-07-23,2021-07-23,parsed,2021,3,7,SaaS,SOFTWARE,Not disclosed,,not_disclosed,,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/297,Sam Wilson,2847.0,297,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0298,Palantir Raises Series D Funding Round,Palantir,Palantir,True,exact,100.0,"October 17, 2022",2022-10-17,parsed,2022,4,10,Data Analytics,DATA_ANALYTICS,,,missing,,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/298,,872.0,298,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0299,DataRobot Faces Regulatory Scrutiny,DataRobot,DataRobot,True,exact,100.0,29-07-2023,2023-07-29,parsed,2023,3,7,SaaS,SOFTWARE,$355.0M,355000000,parsed,USD,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/299,Alex Johnson,2957.0,299,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0300,Cloudflare Unveils Next-Generation Platform,Cloudflare,Cloudflare,True,exact,100.0,07-09-2023,2023-07-09,parsed,2023,3,7,Security,SECURITY,"€1,145,454,545",1260000000,parsed,EUR,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/300,Alex Johnson,2031.0,300,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0301,Meta AI Announces Breakthrough in Large Language Models,Meta AI,Meta AI,True,exact,100.0,"December 02, 2020",2020-12-02,parsed,2020,4,12,Cloud Computing,CLOUD,"£149,606,299",190000000,parsed,GBP,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/301,Sam Wilson,1280.0,301,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0302,Stripe Raises Series D Funding Round,Stripe,Stripe,True,exact,100.0,2022-04-28,2022-04-28,parsed,2022,2,4,Enterprise Software,SOFTWARE,N/A,,missing,,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/302,John Smith,698.0,302,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0303,Elastic CEO Discusses Future of AI,Elastic,Elastic,True,exact,100.0,"April 13, 2023",2023-04-13,parsed,2023,2,4,SaaS,SOFTWARE,$1.160B,1160000000,parsed,USD,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/303,,1818.0,303,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0304,MongoDB CEO Discusses Future of AI,MongoDB,MongoDB,True,exact,100.0,2022-05-07T00:00:00Z,2022-05-07,parsed,2022,2,5,FinTech,FINTECH,"¥177,000,000,000",1180000000,parsed,JPY,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/304,Jane Doe,2598.0,304,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0305,Snowflake Unveils Next-Generation Platform,Snowflake,Snowflake,True,exact,100.0,26-01-2023,2023-01-26,parsed,2023,1,1,Software,SOFTWARE,"€2,136,363,636",2350000000,parsed,EUR,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/305,Jane Doe,1228.0,305,tech_news.csv,2026-08-22T21:58:37.269504+00:00
